common_name,individual_name,sex,body_mass,numberbreaths,obsperiod,activity_level,Institution,age,mb,fr,order,family,genus,species,habitat,log_Mb,log_fr,breath_rate,temp,location
Rough toothed dolphin,Rex,M,95.3,8,5,1,Clearwater,10,95.3,1.6,Artiodactyla,Delphinidae,Steno,bredanensis,aquatic,1.979,0.204,1.599558029,24.0,water
Rough toothed dolphin,Rudy,M,80.7,7,5,1,Clearwater,7,80.7,1.4,Artiodactyla,Delphinidae,Steno,bredanensis,aquatic,1.907,0.146,1.399587323,26.0,water
Rough toothed dolphin,Rudy,M,80.7,8,5,1,Clearwater,7,80.7,1.6,Artiodactyla,Delphinidae,Steno,bredanensis,aquatic,1.907,0.204,1.599558029,24.0,water
Rough toothed dolphin,Rudy,M,80.7,4,5,1,Clearwater,7,80.7,0.8,Artiodactyla,Delphinidae,Steno,bredanensis,aquatic,1.907,-0.097,0.799834255,24.0,water
Rough toothed dolphin,Rudy,M,80.7,7,5,2,Clearwater,7,80.7,1.4,Artiodactyla,Delphinidae,Steno,bredanensis,aquatic,1.907,0.146,1.399587323,24.0,water
Manatee,Africa,F,1650,2,5,1,DolphinCo-IslaMujeres,6,1650,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,3.217,-0.398,0.39994475,27.0,water
Manatee,Africa,F,1650,2,5,1,DolphinCo-IslaMujeres,6,1650,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,3.217,-0.398,0.39994475,27.2,water
Manatee,Africa,F,1650,2,5,1,DolphinCo-IslaMujeres,6,1650,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,3.217,-0.398,0.39994475,27.4,water
Manatee,Bombón ,F,250,2,5,2,DolphinCo-PuertoAventuras,7,250,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.398,-0.398,0.39994475,31.4,water
Manatee,Bombón ,F,250,1,5,2,DolphinCo-PuertoAventuras,7,250,0.2,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.398,-0.699,0.199986187,31.5,water
Manatee,Bombón ,F,250,1,5,1,DolphinCo-PuertoAventuras,7,250,0.2,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.398,-0.699,0.199986187,31.6,water
Manatee,César ,M,300,2,5,1,DolphinCo-Dreams,16,300,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.477,-0.398,0.39994475,31.1,water
Manatee,César ,M,300,4,5,2,DolphinCo-Dreams,16,300,0.8,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.477,-0.097,0.799834255,31.3,water
Manatee,César ,M,300,2,5,2,DolphinCo-Dreams,16,300,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.477,-0.398,0.39994475,31.3,water
Manatee,Conchis,F,1650,4,5,1,DolphinCo-IslaMujeres,9,1650,0.8,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,3.217,-0.097,0.799834255,27.0,water
Manatee,Conchis,F,1650,3,5,2,DolphinCo-IslaMujeres,9,1650,0.6,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,3.217,-0.222,0.599791076,27.2,water
Manatee,Conchis,F,1650,3,5,1,DolphinCo-IslaMujeres,9,1650,0.6,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,3.217,-0.222,0.599791076,27.4,water
Manatee,Dorothy ,F,500,2,5,2,DolphinCo-PuertoAventuras,20,500,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.699,-0.398,0.39994475,31.4,water
Manatee,Dorothy ,F,500,3,5,2,DolphinCo-PuertoAventuras,20,500,0.6,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.699,-0.222,0.599791076,31.5,water
Manatee,Dorothy ,F,500,1,5,1,DolphinCo-PuertoAventuras,20,500,0.2,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.699,-0.699,0.199986187,31.6,water
Manatee,Fabián ,M,300,1,5,1,DolphinCo-Dreams,23,300,0.2,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.477,-0.699,0.199986187,31.1,water
Manatee,Fabián ,M,300,3,5,2,DolphinCo-Dreams,23,300,0.6,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.477,-0.222,0.599791076,31.3,water
Manatee,Fabián ,M,300,1,5,2,DolphinCo-Dreams,23,300,0.2,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.477,-0.699,0.199986187,31.3,water
Manatee,Julietas,F,600,2,5,1,DolphinCo-PuertoAventuras,22,600,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.778,-0.398,0.39994475,31.4,water
Manatee,Julietas,F,600,2,5,2,DolphinCo-PuertoAventuras,22,600,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.778,-0.398,0.39994475,31.5,water
Manatee,Julietas,F,600,1,5,2,DolphinCo-PuertoAventuras,22,600,0.2,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.778,-0.699,0.199986187,31.6,water
Manatee,Michelín,F,250,4,5,2,DolphinCo-PuertoAventuras,5,250,0.8,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.398,-0.097,0.799834255,31.4,water
Manatee,Michelín,F,250,6,5,2,DolphinCo-PuertoAventuras,5,250,1.2,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.398,0.079,1.199499303,31.5,water
Manatee,Michelín,F,250,2,5,1,DolphinCo-PuertoAventuras,5,250,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.398,-0.398,0.39994475,31.6,water
Manatee,Quijote,M,250,2,5,1,DolphinCo-Dreams,15,250,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.398,-0.398,0.39994475,31.1,water
Manatee,Quijote,M,250,0.8,5,1,DolphinCo-Dreams,15,250,0.2,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.398,-0.796,0.159955803,31.3,water
Manatee,Quijote,M,250,2,5,2,DolphinCo-Dreams,15,250,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.398,-0.398,0.39994475,31.3,water
Manatee,Sabina,F,1650,1,5,1,DolphinCo-IslaMujeres,16,1650,0.2,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,3.217,-0.699,0.199986187,27.0,water
Manatee,Sabina,F,1650,2,5,1,DolphinCo-IslaMujeres,16,1650,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,3.217,-0.398,0.39994475,27.2,water
Manatee,Sabina,F,1650,1,5,1,DolphinCo-IslaMujeres,16,1650,0.2,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,3.217,-0.699,0.199986187,27.4,water
Manatee,Sassil ,F,200,2,5,2,DolphinCo-PuertoAventuras,3,200,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.301,-0.398,0.39994475,31.4,water
Manatee,Sassil ,F,200,2,5,1,DolphinCo-PuertoAventuras,3,200,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.301,-0.398,0.39994475,31.5,water
Manatee,Sassil ,F,200,2,5,2,DolphinCo-PuertoAventuras,3,200,0.4,Sirenia,Trichechidae,Trichechus  ,manatus,aquatic,2.301,-0.398,0.39994475,31.6,water
Florida manatee ,CLARITY,F,900,6,5,1,DolphinCo-MSQ,14,900,1.2,Sirenia,Trichechidae,Trichechus  ,manatus latirostris,aquatic,2.954,0.079,1.199499303,26.5,water
Florida manatee ,CLARITY,F,900,6,5,1,DolphinCo-MSQ,14,900,1.2,Sirenia,Trichechidae,Trichechus  ,manatus latirostris,aquatic,2.954,0.079,1.199499303,26.0,water
Florida manatee ,CLARITY,F,900,4,5,1,DolphinCo-MSQ,14,900,0.8,Sirenia,Trichechidae,Trichechus  ,manatus latirostris,aquatic,2.954,-0.097,0.799834255,26.4,water
Florida manatee ,JULIET,F,2000,2,5,1,DolphinCo-MSQ,65,2000,0.4,Sirenia,Trichechidae,Trichechus  ,manatus latirostris,aquatic,3.301,-0.398,0.39994475,26.5,water
Florida manatee ,JULIET,F,2000,2,5,1,DolphinCo-MSQ,65,2000,0.4,Sirenia,Trichechidae,Trichechus  ,manatus latirostris,aquatic,3.301,-0.398,0.39994475,26.0,water
Florida manatee ,JULIET,F,2000,1,5,1,DolphinCo-MSQ,65,2000,0.2,Sirenia,Trichechidae,Trichechus  ,manatus latirostris,aquatic,3.301,-0.699,0.199986187,26.4,water
Florida manatee ,ROMEO,M,1600,8,5,1,DolphinCo-MSQ,66,1600,1.6,Sirenia,Trichechidae,Trichechus  ,manatus latirostris,aquatic,3.204,0.204,1.599558029,26.0,water
Florida manatee ,ROMEO,M,1600,6,5,2,DolphinCo-MSQ,66,1600,1.2,Sirenia,Trichechidae,Trichechus  ,manatus latirostris,aquatic,3.204,0.079,1.199499303,26.4,water
Florida manatee ,ROMEO,M,1600,4,5,2,DolphinCo-MSQ,66,1600,0.8,Sirenia,Trichechidae,Trichechus  ,manatus latirostris,aquatic,3.204,-0.097,0.799834255,27.0,water
Hybdrid bottlenose,Kuni,F,247,33,15,1,Okinawa-Chumari,40,247,2.2,Artiodactyla,Delphinidae,Tursiops,aduncus,aquatic,2.393,0.342,2.197859873,21.8,water
Bottlenose dolphin,Achille,M,207,7,5,1,LoroParque,21,207,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.316,0.146,1.399587323,24.5,water
Bottlenose dolphin,Achille,M,207,8,5,1,LoroParque,21,207,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.316,0.204,1.599558029,24.5,water
Bottlenose dolphin,Achille,M,205,8,5,2,LoroParque,21,205,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.312,0.204,1.599558029,24.5,water
Bottlenose dolphin,Achille,M,205,6,5,1,LoroParque,21,205,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.312,0.079,1.199499303,24.5,water
Bottlenose dolphin,Achille,M,205,8,5,1,LoroParque,21,205,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.312,0.204,1.599558029,24.6,water
Bottlenose dolphin,Al,M,182,9,5,2,DolphinCo-Cayman,36,182,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.26,0.255,1.798870915,29.0,water
Bottlenose dolphin,Al,M,182,8,5,1,DolphinCo-Cayman,36,182,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.26,0.204,1.599558029,29.0,water
Bottlenose dolphin,Al,M,182,6,5,1,DolphinCo-Cayman,36,182,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.26,0.079,1.199499303,29.0,water
Bottlenose dolphin,Alana,F,124,7,3,1,Kolmarden,5,124,2.3,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.093,0.368,2.333458062,22.0,water
Bottlenose dolphin,Alana,F,124,12,5,2,Kolmarden,5,124,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.093,0.38,2.398832919,22.0,water
Bottlenose dolphin,Alana,F,124,8,5,1,Kolmarden,5,124,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.093,0.204,1.599558029,22.0,water
Bottlenose dolphin,Alana,F,127.5,9,5,2,Kolmarden,5,127.5,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.106,0.255,1.798870915,21.0,water
Bottlenose dolphin,Alana,F,127.5,11,5,1,Kolmarden,5,127.5,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.106,0.342,2.197859873,21.0,water
Bottlenose dolphin,Alana,F,127.5,9,5,2,Kolmarden,5,127.5,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.106,0.255,1.798870915,21.0,water
Bottlenose dolphin,Alegria,F,172,6,5,1,DolphinCo-Cayman,36,172,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.236,0.079,1.199499303,29.0,water
Bottlenose dolphin,Alegria,F,172,5,5,1,DolphinCo-Cayman,36,172,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.236,0,1,29.0,water
Bottlenose dolphin,Alegria,F,172,5,5,1,DolphinCo-Cayman,36,172,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.236,0,1,29.0,water
Bottlenose dolphin,Alicia,F,155,8,5,3,DolphinCo-PuntaCana,8,155,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.19,0.204,1.599558029,28.7,water
Bottlenose dolphin,Alicia,F,155,9,5,3,DolphinCo-PuntaCana,8,155,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.19,0.255,1.798870915,28.8,water
Bottlenose dolphin,Alicia,F,155,10,5,2,DolphinCo-PuntaCana,8,155,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.19,0.301,1.99986187,29.2,water
Bottlenose dolphin,Alma,F,170,4,5,1,DolphinCo-Cayman,39,170,0.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,-0.097,0.799834255,29.0,water
Bottlenose dolphin,Alma,F,170,5,5,1,DolphinCo-Cayman,39,170,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0,1,29.0,water
Bottlenose dolphin,Alma,F,170,5,5,1,DolphinCo-Cayman,39,170,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0,1,29.0,water
Bottlenose dolphin,Alpha,F,166,8,5,2,ZooMarine,17,166,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.22,0.204,1.599558029,19.4,water
Bottlenose dolphin,Alpha,F,166,13,5,2,ZooMarine,17,166,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.22,0.415,2.600159563,18.5,water
Bottlenose dolphin,Alpha,F,166,12,5,2,ZooMarine,17,166,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.22,0.38,2.398832919,18.9,water
Bottlenose dolphin,AMADEUS,M,119,12,5,2,DolphinCo-Maroma,10,119,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.076,0.38,2.398832919,27.0,water
Bottlenose dolphin,AMADEUS,M,119,13,5,2,DolphinCo-Maroma,10,119,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.076,0.415,2.600159563,30.0,water
Bottlenose dolphin,AMADEUS,M,119,17,5,3,DolphinCo-Maroma,10,119,3.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.076,0.531,3.396252726,31.0,water
Bottlenose dolphin,Anaeli,F,97,8,5,1,DolphinCo-Cozumel,10,97,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,1.987,0.204,1.599558029,27.8,water
Bottlenose dolphin,Anaeli,F,97,10,5,2,DolphinCo-Cozumel,10,97,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,1.987,0.301,1.99986187,28.1,water
Bottlenose dolphin,Anaeli,F,97,9,5,1,DolphinCo-Cozumel,10,97,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,1.987,0.255,1.798870915,27.9,water
Bottlenose dolphin,Andromaca,F,136,5,5,1,DolphinCo-PuntaCana,14,136,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.134,0,1,28.4,water
Bottlenose dolphin,Andromaca,F,136,10,5,2,DolphinCo-PuntaCana,14,136,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.134,0.301,1.99986187,28.1,water
Bottlenose dolphin,Andromaca,F,136,8,5,2,DolphinCo-PuntaCana,14,136,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.134,0.204,1.599558029,28.5,water
Bottlenose dolphin,ANGELICA,F,130,11,5,1,DolphinCo-Maroma,12,130,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.114,0.342,2.197859873,28.0,water
Bottlenose dolphin,ANGELICA,F,130,16,5,3,DolphinCo-Maroma,12,130,3.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.114,0.505,3.19889511,30.0,water
Bottlenose dolphin,ANGELICA,F,130,10,5,1,DolphinCo-Maroma,12,130,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.114,0.301,1.99986187,31.0,water
Bottlenose dolphin,Apollo,M,226,9,5,1,ZooMarine,19,226,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.354,0.255,1.798870915,19.6,water
Bottlenose dolphin,Apollo,M,226,14,5,2,ZooMarine,19,226,2.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.354,0.447,2.79898132,20.3,water
Bottlenose dolphin,Apollo,M,226,8,5,1,ZooMarine,19,226,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.354,0.204,1.599558029,20.6,water
Bottlenose dolphin,Archer,M,156.4,10,5,1,MississipiAquarium,9,156.3636364,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.194,0.301,1.99986187,26.1,water
Bottlenose dolphin,Archer,M,156.4,9,5,1,MississipiAquarium,9,156.3636364,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.194,0.255,1.798870915,26.6,water
Bottlenose dolphin,Archer,M,157.3,7,5,1,MississipiAquarium,9,157.2727273,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.197,0.146,1.399587323,26.5,water
Bottlenose dolphin,Archer,M,157.3,16,5,1,MississipiAquarium,9,157.2727273,3.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.197,0.505,3.19889511,25.7,water
Bottlenose dolphin,Archer,M,157.7,7,5,1,MississipiAquarium,9,157.7272727,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.198,0.146,1.399587323,26.3,water
Bottlenose dolphin,Ariel,F,183,13,5,1,Kolmarden,27,183,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.262,0.415,2.600159563,22.0,water
Bottlenose dolphin,Ariel,F,183,8,5,1,Kolmarden,27,183,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.262,0.204,1.599558029,22.0,water
Bottlenose dolphin,Ariel,F,183,8,5,1,Kolmarden,27,183,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.262,0.204,1.599558029,22.0,water
Bottlenose dolphin,Ariel,F,182.5,9,5,2,Kolmarden,27,182.5,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.261,0.255,1.798870915,21.0,water
Bottlenose dolphin,Ariel,F,182.5,10,5,2,Kolmarden,27,182.5,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.261,0.301,1.99986187,21.0,water
Bottlenose dolphin,Ariel,F,182.5,10,5,3,Kolmarden,27,182.5,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.261,0.301,1.99986187,21.0,water
Bottlenose dolphin,Ariel,F,182,5,5,1,Kolmarden,27,182,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.26,0,1,22.4,water
Bottlenose dolphin,Ariel,F,182,9,5,2,Kolmarden,27,182,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.26,0.255,1.798870915,22.4,water
Bottlenose dolphin,Ariel,F,184.5,7,5,1,Kolmarden,27,184.5,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.266,0.146,1.399587323,22.4,water
Bottlenose dolphin,Ariel,F,185,7,5,1,Kolmarden,27,185,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.267,0.146,1.399587323,22.0,water
Bottlenose dolphin,Ariel,F,185,8,5,1,Kolmarden,27,185,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.267,0.204,1.599558029,22.0,water
Bottlenose dolphin,Ariel,F,185,9,5,1,Kolmarden,27,185,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.267,0.255,1.798870915,22.0,water
Bottlenose dolphin,Aries,M,168,6,5,2,DolphinCo-MSQ,21,168,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.225,0.079,1.199499303,31.0,water
Bottlenose dolphin,Aries,M,168,6,5,2,DolphinCo-MSQ,21,168,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.225,0.079,1.199499303,31.0,water
Bottlenose dolphin,Aries,M,168,8,5,2,DolphinCo-MSQ,21,168,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.225,0.204,1.599558029,31.0,water
Bottlenose dolphin,Arnie,M,254,9,5,1,ZooMarine,23,254,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.405,0.255,1.798870915,17.2,water
Bottlenose dolphin,Arnie,M,254,12,5,1,ZooMarine,23,254,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.405,0.38,2.398832919,16.8,water
Bottlenose dolphin,Arnie,M,254,14,5,1,ZooMarine,23,254,2.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.405,0.447,2.79898132,18.5,water
Bottlenose dolphin,Arya,F,118,7,5,2,DolphinCo-PuntaCana,8,118,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.072,0.146,1.399587323,28.6,water
Bottlenose dolphin,Arya,F,118,9,5,2,DolphinCo-PuntaCana,8,118,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.072,0.255,1.798870915,28.6,water
Bottlenose dolphin,Arya,F,118,12,5,3,DolphinCo-PuntaCana,8,118,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.072,0.38,2.398832919,28.5,water
Bottlenose dolphin,Athenea ,F,164,9,5,1,DolphinCo-IslaMujeres,29,164,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.215,0.255,1.798870915,27.9,water
Bottlenose dolphin,Athenea ,F,164,6,5,1,DolphinCo-IslaMujeres,29,164,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.215,0.079,1.199499303,27.2,water
Bottlenose dolphin,Athenea ,F,164,8,5,2,DolphinCo-IslaMujeres,29,164,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.215,0.204,1.599558029,27.4,water
Bottlenose dolphin,Athos ,M,164,9,5,2,DolphinCo-IslaMujeres,13,164,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.215,0.255,1.798870915,27.0,water
Bottlenose dolphin,Athos ,M,164,9,5,2,DolphinCo-IslaMujeres,13,164,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.215,0.255,1.798870915,27.2,water
Bottlenose dolphin,Athos ,M,164,8,5,2,DolphinCo-IslaMujeres,13,164,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.215,0.204,1.599558029,27.4,water
Bottlenose dolphin,Axl,M,189.1,13,5,1,MississipiAquarium,13,189.0909091,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.277,0.415,2.600159563,26.1,water
Bottlenose dolphin,Axl,M,189.1,12,5,1,MississipiAquarium,13,189.0909091,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.277,0.38,2.398832919,26.6,water
Bottlenose dolphin,Axl,M,190.9,8,5,1,MississipiAquarium,13,190.9090909,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.281,0.204,1.599558029,26.5,water
Bottlenose dolphin,Axl,M,190.9,16,5,1,MississipiAquarium,13,190.9090909,3.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.281,0.505,3.19889511,25.7,water
Bottlenose dolphin,Axl,M,192.3,10,5,1,MississipiAquarium,13,192.2727273,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.284,0.301,1.99986187,26.3,water
Bottlenose dolphin,Azteca,F,170,13,5,2,DolphinCo-IslaMujeres,28,170,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0.415,2.600159563,27.0,water
Bottlenose dolphin,Azteca,F,170,10,5,2,DolphinCo-IslaMujeres,28,170,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0.301,1.99986187,27.2,water
Bottlenose dolphin,Azteca,F,170,12,5,2,DolphinCo-IslaMujeres,28,170,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0.38,2.398832919,27.4,water
Bottlenose dolphin,Bimini,F,197,6,5,1,DolphinCo-MSQ,24,197,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.294,0.079,1.199499303,31.0,water
Bottlenose dolphin,Bimini,F,197,7,5,2,DolphinCo-MSQ,24,197,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.294,0.146,1.399587323,31.0,water
Bottlenose dolphin,Bimini,F,197,9,5,2,DolphinCo-MSQ,24,197,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.294,0.255,1.798870915,30.0,water
Bottlenose dolphin,Bio,M,181,12,5,2,ZooMarine,13,181,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.258,0.38,2.398832919,19.4,water
Bottlenose dolphin,Bio,M,181,18,5,2,ZooMarine,13,181,3.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.258,0.556,3.597493352,19.8,water
Bottlenose dolphin,Bio,M,181,13,5,2,ZooMarine,13,181,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.258,0.415,2.600159563,19.2,water
Bottlenose dolphin,Blue,M,181,10,5,2,ZooMarine,9,181,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.258,0.301,1.99986187,17.5,water
Bottlenose dolphin,Blue,M,181,18,5,2,ZooMarine,9,181,3.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.258,0.556,3.597493352,16.8,water
Bottlenose dolphin,Blue,M,181,17,5,2,ZooMarine,9,181,3.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.258,0.531,3.396252726,18.5,water
Bottlenose dolphin,Calypso,F,174,9,5,2,DolphinCo-MSQ,9,174,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.241,0.255,1.798870915,31.0,water
Bottlenose dolphin,Calypso,F,174,8,5,2,DolphinCo-MSQ,9,174,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.241,0.204,1.599558029,31.0,water
Bottlenose dolphin,Calypso,F,174,7,5,2,DolphinCo-MSQ,9,174,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.241,0.146,1.399587323,30.0,water
Bottlenose dolphin,Capi,M,192,9,5,1,DolphinCo-Cayman,32,192,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.283,0.255,1.798870915,29.0,water
Bottlenose dolphin,Capi,M,192,7,5,2,DolphinCo-Cayman,32,192,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.283,0.146,1.399587323,29.0,water
Bottlenose dolphin,Capi,M,192,5,5,1,DolphinCo-Cayman,32,192,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.283,0,1,29.0,water
Bottlenose dolphin,Carlo ,M,132,10,5,1,DolphinCo-IslaMujeres,14,132,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.121,0.301,1.99986187,27.0,water
Bottlenose dolphin,Carlo ,M,132,9,5,2,DolphinCo-IslaMujeres,14,132,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.121,0.255,1.798870915,27.2,water
